movie_id,overview,popularity,release_date,title,vote_average,vote_count,genres,keywords,month,year,director,producer,actors,characters,tags
432527,"rajputana, india, 13th century. the tyrannical usurper alauddin khilji, sultan of delhi, becomes obsessed with queen padmavati, wife of king ratan singh of mewar, and goes to great lengths to satisfy his greed for her.",14.328,2018-01-25 00:00:00,padmaavat,6.9,229.0,drama history romance,"['husbandwiferelationship','obsession','queen','delhi,india','afghanistan','musical','sultan','epic','honor','romance','king','battle','perioddrama','fortress','basedonsong,poemorrhyme','medieval','mongol','historyofindia','13thcentury','ancientindia','mewar,india']",january,2018.0,sanjayleelabhansali,shrutimahajan,ranveersingh deepikapadukone shahidkapoor jimsarbh aayammehta,sultanalauddinkhilji queenpadmavati kingratansingh malikkafur raghavchetan,rajputana  india  13th century  the tyrannical usurper alauddin khilji  sultan of delhi  becomes obsessed with queen padmavati  wife of king ratan singh of mewar  and goes to great lengths to satisfy his greed for her  drama history romance   husbandwiferelationship   obsession   queen   delhi india   afghanistan   musical   sultan   epic   honor   romance   king   battle   perioddrama   fortress   basedonsong poemorrhyme   medieval   mongol   historyofindia   13thcentury   ancientindia   mewar india   ranveersingh deepikapadukone shahidkapoor jimsarbh aayammehta sultanalauddinkhilji queenpadmavati kingratansingh malikkafur raghavchetan sanjayleelabhansali shrutimahajan
11518,"at a prestigious all-male university, three friends seek love outside of the school grounds; at the same time, a newly-hired music teacher seeks to befriend and loosen up the militantly strict headmaster.",13.062,2000-10-27 00:00:00,mohabbatein,7.0,192.0,drama romance,"['tradition','becominganadult','forbiddenlove','musical','elite','principal','discipline','schoollife','teachersandstudents']",october,2000.0,yashchopra,adityachopra,amitabhbachchan shahrukhkhan aishwaryaraibachchan jimmyshergill preetijhangiani,narayanshankar rajaryanmalhotra megha karanchoudhry kiran,at a prestigious all male university  three friends seek love outside of the school grounds  at the same time  a newly hired music teacher seeks to befriend and loosen up the militantly strict headmaster  drama romance   tradition   becominganadult   forbiddenlove   musical   elite   principal   discipline   schoollife   teachersandstudents   amitabhbachchan shahrukhkhan aishwaryaraibachchan jimmyshergill preetijhangiani narayanshankar rajaryanmalhotra megha karanchoudhry kiran yashchopra adityachopra
26277,"a man falls in love with his childhood friend, but her sister is the one who reciprocates his feelings.",12.912,2002-08-09 00:00:00,mujhse dosti karoge!,6.4,62.0,romance comedy drama,[],august,2002.0,yashchopra,adityachopra,hrithikroshan ranimukerji kareenakapoorkhan satishshah himanishivpuri,rajkhanna poojasahani tinakapoor mr.sahani mrs.sahani,a man falls in love with his childhood friend  but her sister is the one who reciprocates his feelings  romance comedy drama    hrithikroshan ranimukerji kareenakapoorkhan satishshah himanishivpuri rajkhanna poojasahani tinakapoor mr sahani mrs sahani yashchopra adityachopra
915831,"a slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn, but nothing — not even death — is what it seems to be.",11.756,2022-11-11 00:00:00,"monica, o my darling",7.2,37.0,crime comedy drama mystery,[],november,2022.0,saadkhan,sanjayroutray,rajkummarrao humaqureshi radhikaapte akansharanjankapoor sukantgoel,jayant monica acpnaidu nikki gaurav,a slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn  but nothing   not even death   is what it seems to be  crime comedy drama mystery    rajkummarrao humaqureshi radhikaapte akansharanjankapoor sukantgoel jayant monica acpnaidu nikki gaurav saadkhan sanjayroutray
4251,"squadron leader veer pratap singh, a pilot in the indian air force, rescues the stranded zaara, a woman from pakistan, following a bus accident, and their lives are forever bound.",12.264,2004-11-12 00:00:00,veer-zaara,7.4,219.0,drama romance,"['prison',""loveofone'slife"",'pilot','classsociety','musical','pakistan','india','kashmirconflict']",november,2004.0,yashchopra,adityachopra,shahrukhkhan preityzinta ranimukerji amitabhbachchan hemamalini,veerpratapsingh zaarahayaatkhan saamiyasiddiqui chaudharysumersingh maati,squadron leader veer pratap singh  a pilot in the indian air force  rescues the stranded zaara  a woman from pakistan  following a bus accident  and their lives are forever bound  drama romance   prison   loveofone slife   pilot   classsociety   musical   pakistan   india   kashmirconflict   shahrukhkhan preityzinta ranimukerji amitabhbachchan hemamalini veerpratapsingh zaarahayaatkhan saamiyasiddiqui chaudharysumersingh maati yashchopra adityachopra
283589,"a young bank receptionist gets mixed up with rajveer nanda, a man who has a mysterious background.",10.011,2014-10-02 00:00:00,bang bang!,6.2,167.0,action adventure comedy romance,"['london,england','dancing','secretagent','revenge','heist','rescue','jewelheist','jewelthief','motorcyclechase']",october,2014.0,siddharthanand,partharora,hrithikroshan katrinakaif dannydenzongpa javedjaffrey jimmyshergill,rajveernanda harleensahni omarzafar hamidgul virennanda,a young bank receptionist gets mixed up with rajveer nanda  a man who has a mysterious background  action adventure comedy romance   london england   dancing   secretagent   revenge   heist   rescue   jewelheist   jewelthief   motorcyclechase   hrithikroshan katrinakaif dannydenzongpa javedjaffrey jimmyshergill rajveernanda harleensahni omarzafar hamidgul virennanda siddharthanand partharora
19666,"in 1890s india, an arrogant british commander challenges the harshly taxed residents of champaner to a high-stakes cricket match.",12.501,2001-06-15 00:00:00,lagaan: once upon a time in india,7.3,472.0,adventure romance drama,"['countryside','patriotism','musical','village','challenge','cricket','sports','taxes','basedontruestory','perioddrama','colonialism','britishcolonial','arrogance','untouchable','castesystem','drought','19thcentury','britishraj','gujarati']",june,2001.0,ashutoshgowariker,umadacunha,aamirkhan gracysingh rachelshelley paulblackthorne kulbhushankharbanda,bhuvan gauri elizabethrussell captainandrewrussell rajapuransingh,in 1890s india  an arrogant british commander challenges the harshly taxed residents of champaner to a high stakes cricket match  adventure romance drama   countryside   patriotism   musical   village   challenge   cricket   sports   taxes   basedontruestory   perioddrama   colonialism   britishcolonial   arrogance   untouchable   castesystem   drought   19thcentury   britishraj   gujarati   aamirkhan gracysingh rachelshelley paulblackthorne kulbhushankharbanda bhuvan gauri elizabethrussell captainandrewrussell rajapuransingh ashutoshgowariker umadacunha
191714,"a mistaken delivery in mumbai's famously efficient lunchbox delivery system (mumbai's dabbawallahs) connects a young housewife to a stranger in the dusk of his life. they build a fantasy world together through notes in the lunchbox. gradually, this fantasy threatens to overwhelm their reality.",12.235,2013-09-20 00:00:00,the lunchbox,7.3,599.0,drama romance,"['housewife','mumbai(bombay),india','food','tiffin','gastronomia','indiancuisine']",september,2013.0,danistanović,lydiadeanpilcher,irrfankhan nimratkaur nawazuddinsiddiqui lilletedubey nasirrkhan,saajanfernandes ila shaikh ila'smother ila'sfather,a mistaken delivery in mumbai s famously efficient lunchbox delivery system  mumbai s dabbawallahs  connects a young housewife to a stranger in the dusk of his life  they build a fantasy world together through notes in the lunchbox  gradually  this fantasy threatens to overwhelm their reality  drama romance   housewife   mumbai bombay  india   food   tiffin   gastronomia   indiancuisine   irrfankhan nimratkaur nawazuddinsiddiqui lilletedubey nasirrkhan saajanfernandes ila shaikh ila smother ila sfather danistanović lydiadeanpilcher
664332,"duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",11.621,2022-02-25 00:00:00,gangubai kathiawadi,7.4,95.0,crime drama,"['basedonnovelorbook','biography']",february,2022.0,sanjayleelabhansali,rahulnanda,aliabhatt ajaydevgn shantanumaheshwari indiratiwari seemapahwa,gangubaikathiawadi rahimlala afshanbadr-razzaq kamli sheilamasi,duped and sold to a brothel  a young woman fearlessly reclaims her power  using underworld connections to preside over the world she was once a pawn in  crime drama   basedonnovelorbook   biography   aliabhatt ajaydevgn shantanumaheshwari indiratiwari seemapahwa gangubaikathiawadi rahimlala afshanbadr razzaq kamli sheilamasi sanjayleelabhansali rahulnanda
480,"as the romantic monsoon rains loom, the extended verma family reunites from around the globe for a last-minute arranged marriage in new delhi. this film traces five intersecting stories, each navigating different aspects of love as they cross boundaries of class, continent and morality.",11.214,2001-11-30 00:00:00,monsoon wedding,6.8,175.0,comedy drama romance,"['childabuse','adultery','delhi,india','arrangedmarriage','wedding','womandirector','weddingarranger','classsystem']",november,2001.0,miranair,carolinebaron,naseeruddinshah lilletedubey shefalishah vijayraaz tillotamashome,lalitverma pimmiverma riaverma parabatlalkanhaiyalal'p.k.'dubey alice,as the romantic monsoon rains loom  the extended verma family reunites from around the globe for a last minute arranged marriage in new delhi  this film traces five intersecting stories  each navigating different aspects of love as they cross boundaries of class  continent and morality  comedy drama romance   childabuse   adultery   delhi india   arrangedmarriage   wedding   womandirector   weddingarranger   classsystem   naseeruddinshah lilletedubey shefalishah vijayraaz tillotamashome lalitverma pimmiverma riaverma parabatlalkanhaiyalal p k  dubey alice miranair carolinebaron
61202,"three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. what will they learn of themselves and each other during the adventure?",10.46,2011-07-15 00:00:00,zindagi na milegi dobara,7.5,283.0,drama comedy romance,"['painter','cheating','schoolfriend','poet','friendship','vacation','travel','scubadiving','misunderstanding','lyricist','childhoodfriends','roadmovie','flirting','femaledomination','scubadiver','fathersonconflict','skydiving']",july,2011.0,zoyaakhtar,riteshsidhwani,hrithikroshan farhanakhtar abhaydeol katrinakaif kalkikoechlin,arjunsaluja imranqureshi kabirdewan laila natashaarora,three friends who were inseparable in childhood decide to go on a three week long bachelor road trip to spain  in order to re establish their bond and explore thrilling adventures  before one of them gets married  what will they learn of themselves and each other during the adventure  drama comedy romance   painter   cheating   schoolfriend   poet   friendship   vacation   travel   scubadiving   misunderstanding   lyricist   childhoodfriends   roadmovie   flirting   femaledomination   scubadiver   fathersonconflict   skydiving   hrithikroshan farhanakhtar abhaydeol katrinakaif kalkikoechlin arjunsaluja imranqureshi kabirdewan laila natashaarora zoyaakhtar riteshsidhwani
15774,"a successful indian scientist returns home to his village to take his nanny back to america with him, and in the process rediscovers his roots.",8.693,2004-12-17 00:00:00,swades,7.3,265.0,drama,"['nasa','socialissues']",december,2004.0,ashutoshgowariker,kimberlymullen,shahrukhkhan gayatrijoshi kishoribalal smithseth lekhtandon,mohanbhargav gita kaveriamma chiku dadaji,a successful indian scientist returns home to his village to take his nanny back to america with him  and in the process rediscovers his roots  drama   nasa   socialissues   shahrukhkhan gayatrijoshi kishoribalal smithseth lekhtandon mohanbhargav gita kaveriamma chiku dadaji ashutoshgowariker kimberlymullen
